"","V1","V2"
"6790",51.111945,17.1276039
"6791",51.1156299,17.051585
"6792",51.093264,17.059765
"6793",51.126863,17.033872
"6794",51.1169304,17.0303296
"6795",51.153524,17.0448859
"6796",51.1203469,17.047162
"6797",51.1338243,16.8869414
"6798",51.1078156,17.0306352
"6799",51.1065534,16.9285583
"6800",51.1718184,17.0230649
"6801",51.0815117,17.0253531
"6802",51.1218658,17.0546938
"6803",51.058853,17.007379
"6804",51.1492809,17.0735679
"6805",51.1575102,17.0081037
"6806",51.1593236,17.039996
"6807",51.113072,17.0545846
"6808",51.1192671,17.0291592
"6809",51.0535373,17.084644
"6810",51.0567315,17.0202987
"6811",51.121052,17.0441599
"6812",51.1163029,17.015351
"6813",51.1100092,17.0358656
"6814",51.1190411,17.0477396
"6815",51.1297735,16.9709849
"6816",51.1394535,17.041279
"6817",51.1697871,17.1134906
"6818",51.060171,17.0053426
"6819",51.0599826,17.0818382
"6820",51.1286928,16.8809206
"6821",51.1448276,17.0327975
"6822",51.0895248,17.0020888
"6823",51.098529,17.1511709
"6824",51.0989253,16.9416981
"6825",51.1114609,17.029516
"6826",51.1613998,16.8748665
"6827",51.1540364,17.1367024
"6828",51.07824,17.063035
"6829",51.1394535,17.041279
"6830",51.1224152,17.0551006
"6831",51.0935999,17.003961
"6832",51.1543994,17.1192179
"6833",51.0802739,16.8923549
"6834",51.1074933,17.0741029
"6835",51.1783329,16.8784281
"6836",51.0781901,17.057168
"6837",51.1078852,17.0385376
"6838",51.0984954,17.0559669
"6839",51.1052222,17.0245327
"6840",51.1056374,17.0762221
"6841",51.0591591,17.0086437
"6842",51.0858069,17.0025559
"6843",51.1078852,17.0385376
"6844",51.1078852,17.0385376
"6845",51.1143049,17.061312
"6846",51.129126,16.970923
"6847",51.124982,17.0499095
"6848",51.090739,17.040709
"6849",51.1176047,17.0586014
"6850",51.157086,16.930765
"6851",51.1405203,16.895921
"6852",51.0824659,17.037857
"6853",51.099395,17.0946441
"6854",51.1596718,17.1242081
"6855",51.160827,17.129417
"6856",51.080051,17.0567786
"6857",51.1078852,17.0385376
"6858",51.0973259,17.008937
"6859",51.1570128,16.859691
"6860",51.1212832,16.8973346
"6861",51.111945,17.1276039
"6862",51.1243537,17.0541301
"6863",51.1191772,17.0853845
"6864",51.0961681,16.9596867
"6865",51.1550701,16.9119716
"6866",51.1179435,17.0906506
"6867",51.1485366,16.9411879
"6868",51.0814279,17.0006269
"6869",51.1699629,17.004454
"6870",51.0759651,17.0214858
"6871",51.1027083,17.0417192
"6872",51.1002415,17.0853288
"6873",51.1352951,17.0577142
"6874",51.1578019,16.9254709
"6875",51.122141,17.0385875
"6876",51.0744369,16.992646
"6877",51.1211151,17.0312052
"6878",51.1388731,17.0266707
"6879",51.1307272,16.9515207
"6880",51.0768416,16.9508754
"6881",51.1061875,17.0385682
"6882",51.057074,17.023234
"6883",51.104265,17.1042
"6884",51.1213571,17.0311805
"6885",51.1199361,17.0337016
"6886",51.070075,16.9961807
"6887",51.1398109,16.9651879
"6888",51.0813384,16.9929591
"6889",51.1116821,17.1216276
"6890",51.1229839,17.045037
"6891",51.1336637,16.9587673
"6892",51.07494,16.995113
"6893",51.0635399,17.030072
"6894",51.091187,16.985587
"6895",51.0977779,17.0557197
"6896",51.1252413,16.912669
"6897",51.092428,17.040928
"6898",51.073395,16.9956244
"6899",51.0734545,16.9569142
"6900",51.115434,17.060033
"6901",51.063539,16.983048
"6902",51.1409282,17.1353606
"6903",51.0752949,16.9995589
"6904",51.0780754,17.0510696
"6905",51.1179634,17.0302784
"6906",51.1334469,17.0600339
"6907",51.0921219,17.028802
"6908",51.0947979,17.0163682
"6909",51.1138654,16.8850689
"6910",51.115145,17.052958
"6911",51.064304,17.061132
"6912",51.10832,17.0267069
"6913",51.1217268,16.9703732
"6914",51.1645835,17.0357035
"6915",51.116695,17.0681489
"6916",51.122034,16.968431
"6917",51.0902559,17.038556
"6918",51.1078852,17.0385376
"6919",51.1223432,17.035026
"6920",51.116594,17.067564
"6921",51.0790359,16.9580449
"6922",51.110986,17.011882
"6923",51.12681,17.0348389
"6924",51.0675332,17.091259
"6925",51.0939798,17.0198484
"6926",51.0643065,17.0170834
"6927",51.0895706,17.0019077
"6928",51.1016231,17.0376346
"6929",51.1222904,17.038621
"6930",51.1107641,17.0629679
"6931",51.0904948,16.9943065
"6932",51.12523,17.0507721
"6933",51.097004,16.9474719
"6934",51.090575,17.037259
"6935",51.1479329,17.0212529
"6936",51.077022,16.996952
"6937",51.139617,17.020301
"6938",51.0803639,17.009501
"6939",51.0898149,17.040992
"6940",51.072249,17.003048
"6941",51.1670169,16.9208149
"6942",51.0928089,17.030839
"6943",51.1379316,17.0602794
"6944",51.1191377,17.0354308
"6945",51.1220129,17.044137
"6946",51.166984,16.9206979
"6947",51.0953479,16.9451663
"6948",51.0531653,17.027818
"6949",51.098824,17.0128479
"6950",51.0865468,17.0467411
"6951",51.126788,17.029397
"6952",51.1129418,17.0002825
"6953",51.108229,17.0331679
"6954",51.1257854,17.0542152
"6955",51.1257854,17.0542152
"6956",51.0819055,17.0252079
"6957",51.1317294,16.9555941
"6958",51.1254771,17.0273868
"6959",51.1278469,17.1015832
"6960",51.1068599,17.02916
"6961",51.113473,17.032094
"6962",51.1575267,16.8742738
"6963",51.122057,17.0364109
"6964",51.114677,17.060935
"6965",51.1330068,17.0621923
"6966",51.1280458,17.0339925
"6967",51.09144,17.042216
"6968",51.1214057,16.9241552
"6969",51.112151,17.0638543
"6970",51.1078852,17.0385376
"6971",51.100184,17.032125
"6972",51.1636189,17.1406031
"6973",51.0734919,16.9940682
"6974",51.1488144,16.9304529
"6975",51.1230254,17.0352546
"6976",51.1032944,17.0395657
"6977",51.111007,17.0006579
"6978",51.0993112,17.0498136
"6979",51.1078852,17.0385376
"6980",51.1240789,17.0349909
"6981",51.110828,17.1418469
"6982",51.1203519,17.058713
"6983",51.0653689,16.980599
"6984",51.1307229,16.8481229
"6985",51.075176,17.08561
"6986",51.06172,17.0841749
"6987",51.1217103,17.0497834
"6988",51.0964515,17.0528071
"6989",51.0966225,17.019373
"6990",51.1080119,17.093878
"6991",51.123478,17.0421861
"6992",51.1096186,17.0242868
"6993",51.086132,17.005177
"6994",51.1187279,16.9237089
"6995",51.0981059,16.948161
"6996",51.1139545,17.0338528
"6997",51.1530889,16.8840643
"6998",51.0770464,16.9635026
"6999",51.167091,17.102898
"7000",51.1172337,17.0495507
"7001",51.1409726,17.1328252
"7002",51.1636156,16.8722456
"7003",51.104555,17.151856
"7004",51.0893219,17.02524
"7005",51.0819909,17.0206269
"7006",51.094311,17.007628
"7007",51.096626,17.1615319
"7008",51.1045557,17.0438797
"7009",51.047467,17.052581
"7010",51.0734209,16.964092
"7011",51.1212832,16.8973346
"7012",51.1153792,17.0637871
"7013",51.1149048,17.0496679
"7014",51.0883421,16.9990936
"7015",51.1032031,17.0274373
"7016",51.1164695,17.0689129
"7017",51.1212699,17.032757
"7018",51.1106459,17.029184
"7019",51.1430364,16.9984589
"7020",51.075176,17.08561
"7021",51.1367338,17.1255065
"7022",51.1638075,16.9245211
"7023",51.1078852,17.0385376
"7024",51.1513424,16.8555578
"7025",51.0575862,17.0203342
"7026",51.1328114,16.8898824
"7027",51.1207417,17.0277657
"7028",51.0615798,17.0242835
"7029",51.064487,16.9761
"7030",51.1140063,17.020792
"7031",51.100077,17.152886
"7032",51.1217103,17.0497834
"7033",51.0980769,17.015397
"7034",51.1387858,17.0536586
"7035",51.0741095,17.002887
"7036",51.1015,17.054489
"7037",51.120005,17.0121343
"7038",51.0991962,17.0149904
"7039",51.0986339,17.0158749
"7040",51.064034,17.039236
"7041",51.082862,17.035937
"7042",51.104614,17.106044
"7043",51.1078852,17.0385376
"7044",51.1138089,17.012387
"7045",51.1166094,17.0285549
"7046",51.135672,17.030259
"7047",51.1213571,17.0311805
"7048",51.1216201,17.0352338
"7049",51.1438799,16.898374
"7050",51.094434,17.0076709
"7051",51.08023,17.009413
"7052",51.1335209,17.033525
"7053",51.1459174,17.1330003
"7054",51.10265,17.0136554
"7055",51.1335209,17.033525
"7056",51.1096488,17.0232719
"7057",51.118328,17.0349876
"7058",51.1011168,17.0511923
"7059",51.1372064,17.0746333
"7060",51.159972,17.1262249
"7061",51.1211269,17.0435177
"7062",51.121787,17.053601
"7063",51.146977,17.113671
"7064",51.0964144,16.9766379
"7065",51.1682097,17.0107884
"7066",51.0591232,17.0615234
"7067",51.0953424,17.0144515
"7068",51.113783,16.9598239
"7069",51.1573226,17.0274299
"7070",51.1010933,17.0525918
"7071",51.109465,17.05614
"7072",51.1273974,16.945874
"7073",51.0744369,16.992646
"7074",51.090471,17.0354
"7075",51.137726,16.960665
"7076",51.1433206,16.9971624
"7077",51.1283583,17.0331397
"7078",51.1357667,16.9561625
"7079",51.1197184,17.0373942
"7080",51.1068689,17.0914319
"7081",51.0616011,16.9665535
"7082",51.12655,17.0540874
"7083",51.139257,16.875511
"7084",51.1365995,16.981051
"7085",51.0876197,16.9527389
"7086",51.1263601,17.0332266
"7087",51.0814279,17.0006269
"7088",51.109974,17.049633
"7089",51.086689,17.0504479
"7090",51.0909778,16.9914786
"7091",51.1666059,16.8989759
"7092",51.066244,16.992757
"7093",51.0596505,17.0056571
"7094",51.113128,17.0756507
"7095",51.137225,17.076664
"7096",51.1169497,17.0215688
"7097",51.133587,17.0346939
"7098",51.128681,17.0364599
"7099",51.0642777,17.0318353
"7100",51.1232369,16.949032
"7101",51.0886133,17.0492682
"7102",51.1267319,17.0306329
"7103",51.1406969,16.870138
"7104",51.0970513,17.0371892
"7105",51.1649958,17.0974239
"7106",51.0892179,17.049101
"7107",51.0903484,16.9924854
"7108",51.0710148,16.9799311
"7109",51.0871238,16.9913076
"7110",51.1282747,16.8804018
"7111",51.1232294,17.0526993
"7112",51.128865,17.0364669
"7113",51.0952355,16.9713177
"7114",51.1586136,16.9043136
"7115",51.0882159,17.037536
"7116",51.1024207,17.051071
"7117",51.092611,17.045678
"7118",51.0574178,17.0570783
"7119",51.0893827,17.0447917
"7120",51.1219037,16.87157
"7121",51.1107656,17.0279396
"7122",51.1219037,16.87157
"7123",51.127066,17.0360519
"7124",51.0738017,16.9794918
"7125",51.1235443,16.8634802
"7126",51.065579,16.973012
"7127",51.133254,17.033663
"7128",51.1078852,17.0385376
"7129",51.101576,17.0426735
"7130",51.1298236,16.9345855
"7131",51.1086735,16.9142661
"7132",51.1078852,17.0385376
"7133",51.1211151,17.0312052
"7134",51.1050739,17.1049709
"7135",51.14622,17.11245
"7136",51.1026702,17.040176
"7137",51.0480186,17.0414694
"7138",51.1463938,17.0348182
"7139",51.0677449,17.0961949
"7140",51.059455,16.973124
"7141",51.1083818,17.0651152
"7142",51.1078852,17.0385376
"7143",51.1421075,17.0388834
"7144",51.1228411,17.0513837
"7145",51.1437989,17.02573
"7146",51.1116821,17.1216276
"7147",51.1477676,16.8676295
"7148",51.108216,17.091538
"7149",51.1367338,17.1255065
"7150",51.1398294,16.9925324
"7151",51.0490594,17.0278694
"7152",51.069012,16.999228
"7153",51.07758,17.05895
"7154",51.1027083,17.0417192
"7155",51.1391949,16.895122
"7156",51.1301895,17.0349577
"7157",51.1373869,17.120904
"7158",51.101245,17.009369
"7159",51.1673994,17.1109974
"7160",51.0866819,17.049729
"7161",51.0904148,17.0134338
"7162",51.1767119,17.000327
"7163",51.1282747,16.8804018
"7164",51.0961681,16.9596867
"7165",51.10496,16.9672479
"7166",51.106652,17.0433994
"7167",51.1524614,16.8837329
"7168",51.125324,16.996852
"7169",51.1247011,17.0578639
"7170",51.1078852,17.0385376
"7171",51.141939,16.851636
"7172",51.1039481,16.9716544
"7173",51.1166394,17.0211145
"7174",51.1205242,17.0295314
"7175",51.1701758,17.1001609
"7176",51.0813384,16.9929591
"7177",51.100065,17.0086449
"7178",51.0988629,17.0664885
"7179",51.1185783,17.0492072
"7180",51.0992683,17.0078107
"7181",51.06865,16.998991
"7182",51.1166101,17.0418971
"7183",51.098997,17.009445
"7184",51.1227062,17.044856
"7185",51.1174733,17.048215
"7186",51.1226232,17.0340905
"7187",51.1226164,17.0507027
"7188",51.0822513,17.0068413
"7189",51.0964472,16.9435985
"7190",51.1394537,17.1335618
"7191",51.1210048,17.0467224
"7192",51.1233353,17.0542153
"7193",51.1430507,16.883311
"7194",51.1122403,17.0323517
"7195",51.122026,17.0346035
"7196",51.124058,17.0394201
"7197",51.1069431,17.0234375
"7198",51.0593949,17.0606249
"7199",51.099115,17.009041
"7200",51.1222329,16.9469285
"7201",51.1087025,17.0266974
"7202",51.1249216,17.048884
"7203",51.1143049,17.061312
"7204",51.1234879,16.9980279
"7205",51.0883421,16.9990936
"7206",51.1181002,17.0618929
"7207",51.1077952,17.0271931
"7208",51.0524102,17.0628834
"7209",51.0993238,17.0541466
"7210",51.115434,17.060033
"7211",51.1314009,17.0797439
"7212",51.1334848,17.0354035
"7213",51.1320179,16.892439
"7214",51.1039744,17.0831538
"7215",51.1218152,17.0764745
"7216",51.1162844,17.0583186
"7217",51.1022869,17.009683
"7218",51.1230857,17.0446551
"7219",51.124982,17.0499095
"7220",51.119166,17.057287
"7221",51.1596001,16.940672
"7222",51.098918,17.010376
"7223",51.09637,16.9475479
"7224",51.126556,17.0456219
"7225",51.1354682,16.9560566
"7226",51.0637169,16.9929549
"7227",51.1153119,17.061113
"7228",51.1078852,17.0385376
"7229",51.1113816,17.1011626
"7230",51.1783329,16.8784281
"7231",51.080051,17.0567786
"7232",51.1677631,16.9219011
"7233",51.138796,16.960055
"7234",51.1103951,17.0641121
"7235",51.1050759,17.0804477
"7236",51.1154947,17.0697842
"7237",51.1045747,17.0427507
"7238",51.0907599,17.0045699
"7239",51.092445,17.0445089
"7240",51.099395,17.0946441
"7241",51.1244704,17.053512
"7242",51.1138654,16.8850689
"7243",51.094909,17.0186013
"7244",51.133758,17.03464
"7245",51.106491,17.0437543
"7246",51.1076707,17.0643487
"7247",51.0584539,17.0349208
"7248",51.083065,16.990771
"7249",51.083953,16.989729
"7250",51.104555,17.151856
"7251",51.1022572,17.039691
"7252",51.158743,16.9034764
"7253",51.1653529,16.920575
"7254",51.1769604,16.9957128
"7255",51.169931,17.004948
"7256",51.1405203,16.895921
"7257",51.1230407,17.0354833
"7258",51.110208,16.9268359
"7259",51.1078852,17.0385376
"7260",51.1674366,16.9230535
"7261",51.1240057,17.0467807
"7262",51.1470322,16.883529
"7263",51.1412569,17.0451556
"7264",51.1187048,17.0514463
"7265",51.1109098,17.030576
"7266",51.1069475,17.0275614
"7267",51.1440599,16.987108
"7268",51.1306362,17.0936684
"7269",51.1145159,16.951701
"7270",51.076794,17.033903
"7271",51.1266779,16.982123
"7272",51.0603585,17.0032458
"7273",51.1107848,17.0325789
"7274",51.079916,17.0110329
"7275",51.1054089,17.081343
"7276",51.1078852,17.0385376
"7277",51.079633,17.080271
"7278",51.1100689,17.0256699
"7279",51.0642897,16.9936163
"7280",51.1136007,17.0224375
"7281",51.1565238,16.8563942
"7282",51.1102552,17.0335118
"7283",51.0884669,17.013858
"7284",51.0912435,17.0407976
"7285",51.1032706,17.0498414
"7286",51.1078852,17.0385376
"7287",51.1413456,16.8716671
"7288",51.125431,16.996229
"7289",51.1108979,17.027313
"7290",51.1292931,16.8487876
"7291",51.1179409,17.0540059
"7292",51.1001193,17.0443896
"7293",51.0947979,17.0163682
"7294",51.112836,17.0181643
"7295",51.1090837,17.0335659
"7296",51.061425,17.083648
"7297",51.1215224,17.0161417
"7298",51.0700742,16.9980133
"7299",51.1142059,17.0608049
"7300",51.1397646,17.0524288
"7301",51.1004149,17.0432273
"7302",51.1783329,16.8784281
"7303",51.1392559,16.892006
"7304",51.146888,17.0737579
"7305",51.102292,17.012066
"7306",51.1278469,17.1015832
"7307",51.1693054,17.0248168
"7308",51.111736,16.957262
"7309",51.115375,17.027132
"7310",51.090635,17.014795
"7311",51.1358076,16.9561453
"7312",51.123914,17.048391
"7313",51.1078852,17.0385376
"7314",51.0888,17.041697
"7315",51.108256,17.094182
"7316",51.1032338,17.02876
"7317",51.1078852,17.0385376
"7318",51.133254,17.033663
"7319",51.1941107,16.9760891
"7320",51.1064973,17.0933288
"7321",51.1204398,17.0407466
"7322",51.167091,17.102898
"7323",51.1199434,17.046593
"7324",51.1023048,17.1044396
"7325",51.0680385,17.0774971
"7326",51.0558676,17.0414571
"7327",51.1078852,17.0385376
"7328",51.116749,17.0578403
"7329",51.12057,17.037411
"7330",51.121358,17.0386799
"7331",51.098812,16.945243
"7332",51.0470448,17.0244641
"7333",51.099855,17.073985
"7334",51.1118866,16.9913515
"7335",51.083845,16.9647945
"7336",51.1324509,17.110235
"7337",51.1068713,17.0982692
"7338",51.1078852,17.0385376
"7339",51.098031,16.945629
"7340",51.1076349,17.026037
"7341",51.0515671,17.0213547
"7342",51.1250716,17.0514641
"7343",51.133475,17.034768
"7344",51.1211571,17.0388923
"7345",51.082363,17.007381
"7346",51.1231664,17.048893
"7347",51.1185029,17.061386
"7348",51.1103522,17.0852433
"7349",51.1126865,17.0590224
"7350",51.1078852,17.0385376
"7351",51.1020229,17.029345
"7352",51.1138258,17.0589556
"7353",51.08445,17.0252154
"7354",51.1172339,16.8580096
"7355",51.1068689,17.0914319
"7356",51.054138,17.026245
"7357",51.1009052,17.0420854
"7358",51.1389809,17.1349991
"7359",51.058768,16.9872773
"7360",51.1127299,17.1171694
"7361",51.08445,17.0252154
"7362",51.0798319,17.048735
"7363",51.1976538,16.9744922
"7364",51.0962729,17.0243459
"7365",51.0876197,16.9527389
"7366",51.1158225,17.0585424
"7367",51.133587,17.0346939
"7368",51.1210174,17.0301719
"7369",51.1377656,17.0542217
"7370",51.1141409,16.973454
"7371",51.0953316,16.9474396
"7372",51.1542951,17.0438926
"7373",51.1130872,16.9748265
"7374",51.1217578,17.0473133
"7375",51.113872,17.010058
"7376",51.1195991,17.0441481
"7377",51.120937,17.0450519
"7378",51.1044405,17.0443145
"7379",51.127184,17.051188
"7380",51.1003001,17.1064383
"7381",51.0971636,16.9879578
"7382",51.1228411,17.0513837
"7383",51.1218332,17.0359921
"7384",51.1078852,17.0385376
"7385",51.1211151,17.0312052
"7386",51.113319,17.033794
"7387",51.152606,17.1188249
"7388",51.109062,17.0023325
"7389",51.1105263,17.1175428
"7390",51.0641965,16.9781863
"7391",51.12107,16.8980798
"7392",51.156714,17.0974348
"7393",51.1151379,17.0610529
"7394",51.1423129,16.882503
"7395",51.0989319,17.0542334
"7396",51.077267,16.964546
"7397",51.133254,17.033663
"7398",51.1059082,17.0242329
"7399",51.1395668,17.0290197
"7400",51.099323,17.028845
"7401",51.109023,17.028963
"7402",51.0996722,17.1066759
"7403",51.1528408,17.126856
"7404",51.1362485,17.0801947
"7405",51.055713,17.0660623
"7406",51.1151379,17.0466279
"7407",51.077492,17.034826
"7408",51.098402,17.110701
"7409",51.1192776,16.9429312
"7410",51.0885156,17.04836
"7411",51.1399033,16.888801
"7412",51.0980602,17.0556139
"7413",51.0628032,17.0086477
"7414",51.1395965,17.0474256
"7415",51.0636117,16.9759104
"7416",51.1596448,17.0309413
"7417",51.1599934,16.9091593
"7418",51.1093678,17.031052
"7419",51.1599934,16.9091593
"7420",51.1117093,17.0558272
"7421",51.1301042,17.1120918
"7422",51.1008715,17.0508871
"7423",51.123343,17.034236
"7424",51.1636189,17.1406031
"7425",51.0818221,17.0850273
"7426",51.098918,17.010376
"7427",51.094864,17.0394129
"7428",51.04849,17.091948
"7429",51.0886549,17.0452051
"7430",51.1597745,16.8755217
"7431",51.1013449,17.0420301
"7432",51.0481833,17.0300696
"7433",51.0963946,16.9942182
"7434",51.1610332,17.1251488
"7435",51.1466539,17.0261069
"7436",51.1204401,17.0325509
"7437",51.053483,17.0316523
"7438",51.0588216,17.0815082
"7439",51.1069475,17.0275614
"7440",51.0894,17.048758
"7441",51.128327,16.9892179
"7442",51.165707,16.921967
"7443",51.1359998,17.0600124
"7444",51.1026228,17.0855413
"7445",51.052769,17.0234299
"7446",51.126889,17.033361
"7447",51.1078852,17.0385376
"7448",51.118708,16.870646
"7449",51.0723463,16.9704764
"7450",51.1011213,16.9426483
"7451",51.1218966,17.0346337
"7452",51.1783728,17.0009094
"7453",51.1078852,17.0385376
"7454",51.1078852,17.0385376
"7455",51.1078852,17.0385376
"7456",51.1078852,17.0385376
"7457",51.1369641,17.0480687
"7458",51.0657802,17.0823529
"7459",51.0698533,16.9687997
"7460",51.1430507,16.883311
"7461",51.1078852,17.0385376
"7462",51.1183575,17.032725
"7463",51.1078852,17.0385376
"7464",51.1078852,17.0385376
"7465",51.0908359,17.0023169
"7466",51.1330068,17.0621923
"7467",51.1394535,17.041279
"7468",51.122783,16.990485
"7469",51.1394535,17.041279
"7470",51.1078852,17.0385376
"7471",51.0584539,17.0349208
"7472",51.1290474,17.0252788
"7473",51.092692,17.044403
"7474",51.1555229,16.907667
"7475",51.1166394,17.0211145
"7476",51.1078852,17.0385376
"7477",51.1078852,17.0385376
"7478",51.11246,17.034494
"7479",51.10725,17.1099739
"7480",51.1502981,16.9421546
"7481",51.1350799,17.037011
"7482",51.1078852,17.0385376
"7483",51.0991081,17.0519935
"7484",51.1225389,17.046226
"7485",51.1078852,17.0385376
"7486",51.091718,17.03842
"7487",51.1452819,16.877533
"7488",51.1173154,17.0675483
"7489",51.1269469,17.03601
"7490",51.1575267,16.8742738
"7491",51.0795023,16.9653139
"7492",51.1078852,17.0385376
"7493",51.1358155,17.0506514
"7494",51.1430507,16.883311
"7495",51.142257,17.0303979
"7496",51.1461478,17.0728793
"7497",51.140346,17.092645
"7498",51.1585369,17.040496
"7499",51.099323,17.028845
"7500",51.0616011,16.9665535
"7501",51.1234558,16.9516671
"7502",51.1041162,16.9405142
"7503",51.075423,16.967605
"7504",51.1193853,17.0370008
"7505",51.1102341,17.0622894
"7506",51.0682799,16.983524
"7507",51.173463,17.0128122
"7508",51.1116155,17.0015052
"7509",51.1032944,17.0395657
"7510",51.141822,16.9382649
"7511",51.0893961,16.9946748
"7512",51.1126865,17.0590224
"7513",51.0998056,17.0049712
"7514",51.1215876,17.0438247
"7515",51.1227001,16.9289977
"7516",51.1078852,17.0385376
"7517",51.1130549,17.033914
"7518",51.0880049,17.0133209
"7519",51.1446319,16.985933
"7520",51.1066117,17.0991727
"7521",51.098724,17.0090739
"7522",51.141429,17.0385843
"7523",51.1006854,17.0086636
"7524",51.136831,17.0748539
"7525",51.1682472,16.9976014
"7526",51.091718,17.03842
"7527",51.1394535,17.041279
"7528",51.121125,17.0437179
"7529",51.1226232,17.0340905
"7530",51.1221742,17.0324646
"7531",51.1187789,17.0604939
"7532",51.1207788,17.0479001
"7533",51.1554339,17.0991642
"7534",51.1036365,17.027732
"7535",51.1098844,17.0569947
"7536",51.137597,16.891883
"7537",51.0992105,17.0935957
"7538",51.1127445,17.0290634
"7539",51.1033684,17.0497353
"7540",51.1141517,16.972829
"7541",51.134146,16.981243
"7542",51.0989299,17.008367
"7543",51.0718802,17.0350826
"7544",51.1093154,17.0622423
"7545",51.080577,17.006588
"7546",51.0973259,17.008937
"7547",51.146333,17.112726
"7548",51.1273743,17.0314458
"7549",51.0789762,17.0698159
"7550",51.1092839,17.02856
"7551",51.122506,17.0530395
"7552",51.1148377,17.1171662
"7553",51.118328,17.0349876
"7554",51.1517151,16.8610822
"7555",51.0942674,17.0209967
"7556",51.0710148,16.9799311
"7557",51.1184036,17.0371959
"7558",51.0665822,17.0824846
"7559",51.126712,16.902601
"7560",51.1307202,17.1079759
"7561",51.1560821,16.911884
"7562",51.1096476,17.0272676
"7563",51.11454,16.9641409
"7564",51.1220989,17.0529793
"7565",51.0883421,16.9990936
"7566",51.114402,17.044715
"7567",51.0773559,17.016006
"7568",51.1338919,16.873147
"7569",51.1269319,17.048794
"7570",51.1455374,16.8691359
"7571",51.112735,17.035566
"7572",51.0725021,17.0873532
"7573",51.102057,17.0405525
"7574",51.0900883,16.9956631
"7575",51.070075,16.9961807
"7576",51.0642897,16.9936163
"7577",51.146729,17.042714
"7578",51.1463989,16.9003048
"7579",51.0765001,17.018443
"7580",51.1148158,17.0581152
"7581",51.1119986,17.0623873
"7582",51.1244466,16.9240773
"7583",51.1108487,17.0671675
"7584",51.1192801,17.0517417
"7585",51.1188729,17.0410003
"7586",51.1464937,17.1338265
"7587",51.1078852,17.0385376
"7588",51.1540364,17.1367024
"7589",51.115041,17.0558759
"7590",51.080051,17.0567786
"7591",51.139853,16.894576
"7592",51.1206109,17.047187
"7593",51.102526,17.0421852
"7594",51.1058029,16.969867
"7595",51.1239804,16.8697321
"7596",51.1134648,17.1031839
"7597",51.1305459,17.108387
"7598",51.1536039,16.9481699
"7599",51.1168833,16.9268148
"7600",51.1006451,17.0341143
"7601",51.1078852,17.0385376
"7602",51.1180302,17.0279998
"7603",51.1098904,17.0294169
"7604",51.056996,17.029431
"7605",51.098608,17.008138
"7606",51.121905,17.0432539
"7607",51.1520657,17.0435725
"7608",51.1569159,17.1193473
"7609",51.1018349,17.0415644
"7610",51.1113884,17.1074988
"7611",51.0819055,17.0252079
"7612",51.112718,17.0256393
"7613",51.0576375,17.017115
"7614",51.098067,17.0638219
"7615",51.1483645,16.8658312
"7616",51.1233827,17.0406272
"7617",51.0981842,17.0538607
"7618",51.0795832,17.0686818
"7619",51.1173894,17.0308024
"7620",51.124236,17.0545644
"7621",51.1364869,16.9556179
"7622",51.1476835,16.8834111
"7623",51.1116091,17.0560582
"7624",51.1215776,17.0597976
"7625",51.12251,16.9481389
"7626",51.1092399,16.9019791
"7627",51.1145709,17.062315
"7628",51.179122,17.0168189
"7629",51.1138089,17.012387
"7630",51.090781,17.0378729
"7631",51.11401,17.1315159
"7632",51.1126865,17.0590224
"7633",51.090626,17.03547
"7634",51.122621,17.0438478
"7635",51.078966,17.057868
"7636",51.1131017,17.095991
"7637",51.1520176,16.882204
"7638",51.1166394,17.0211145
"7639",51.1185226,17.0841203
"7640",51.0894509,17.0065229
"7641",51.111975,17.0285489
"7642",51.091841,17.0321989
"7643",51.099323,17.028845
"7644",51.1239877,17.0333187
"7645",51.1633927,16.9270797
"7646",51.0657802,17.0823529
"7647",51.0928089,17.030839
"7648",51.1369354,16.8502139
"7649",51.0745932,17.0158937
"7650",51.098603,16.947174
"7651",51.0669128,16.9917253
"7652",51.12498,16.8887277
"7653",51.140415,16.959685
"7654",51.1005325,17.0911547
"7655",51.1406316,17.071564
"7656",51.1086778,17.0641934
"7657",51.0939798,17.0198484
"7658",51.139615,16.955787
"7659",51.1207759,17.0433007
"7660",51.1198387,17.0127157
"7661",51.139736,16.893491
"7662",51.1083613,17.0556505
"7663",51.1120449,17.000742
"7664",51.121921,17.0351253
"7665",51.1095778,17.0643386
"7666",51.1176047,17.0586014
"7667",51.1078852,17.0385376
"7668",51.0540283,17.0828812
"7669",51.1345339,16.9801189
"7670",51.094138,17.036471
"7671",51.1308267,17.0940181
"7672",51.0614109,17.0171693
"7673",51.092814,17.0340889
"7674",51.072249,17.003048
"7675",51.114816,17.0482152
"7676",51.1388731,17.0266707
"7677",51.1096708,17.028755
"7678",51.1075021,17.0393539
"7679",51.1264296,17.0472132
"7680",51.1659691,16.9198553
"7681",51.142257,16.8611809
"7682",51.0990759,17.013189
"7683",51.136496,16.951964
"7684",51.1256279,17.0546541
"7685",51.1226341,17.0782791
"7686",51.1455374,16.8691359
"7687",51.092258,16.9848627
"7688",51.1451282,17.1121709
"7689",51.1565238,16.8563942
"7690",51.1165683,16.9287709
"7691",51.096179,17.160403
"7692",51.0724208,16.97728
"7693",51.1528892,17.0747006
"7694",51.1522211,16.9365176
"7695",51.1132124,17.0171524
"7696",51.088791,17.009037
